"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15335","test_user_delverify10","Tests.test_system","Fri Jan 23 04:02:47 CST 2026","passed","Fri Jan 23 04:03:02 CST 2026","TestUserRolePage","test_userRole","",""
"","16039","test_process_addall","Tests.test_items","Thu Jan 22 21:09:03 CST 2026","passed","Thu Jan 22 21:09:19 CST 2026","TestProcessPage","test_process","",""
"","5410","test_materialShift_addsuccess1","Tests.test_material","Fri Jan 23 01:09:33 CST 2026","passed","Fri Jan 23 01:09:39 CST 2026","TestItemPage","test_materialShift","",""
"","9989","test_resourcechart_addlayout","Tests.test_items","Thu Jan 22 23:28:44 CST 2026","passed","Thu Jan 22 23:28:54 CST 2026","TestChartPage","test_chart","",""
"","14988","test_resource_ctrlM","Tests.test_items","Thu Jan 22 20:45:31 CST 2026","passed","Thu Jan 22 20:45:46 CST 2026","TestResourcePage","test_resource","",""
"","14399","test_module_ctrlM","Tests.test_system","Fri Jan 23 05:05:17 CST 2026","broken","Fri Jan 23 05:05:31 CST 2026","TestSModulePage","test_module","",""
"","12588","test_item_ctrlM","Tests.test_items","Thu Jan 22 20:17:40 CST 2026","passed","Thu Jan 22 20:17:52 CST 2026","TestItemPage","test_item","",""
"","12275","test_setting_addtable1","Tests.test_items","Thu Jan 22 23:45:34 CST 2026","passed","Thu Jan 22 23:45:46 CST 2026","TestSettingPage","test_setting","",""
"","6746","test_itemgroup_addrepeat","Tests.test_items","Thu Jan 22 20:21:15 CST 2026","passed","Thu Jan 22 20:21:22 CST 2026","TestItemGroupPage","test_itemgroup","",""
"","12366","test_module_ctrlIrepeat","Tests.test_system","Fri Jan 23 05:04:17 CST 2026","broken","Fri Jan 23 05:04:30 CST 2026","TestSModulePage","test_module","",""
"","7147","test_inTransitInventory_addcodefail","Tests.test_material","Fri Jan 23 01:43:08 CST 2026","passed","Fri Jan 23 01:43:15 CST 2026","TestItemPage","test_inTransitInventory","",""
"","19870","test_changer_addtimefails","Tests.test_items","Thu Jan 22 21:45:32 CST 2026","passed","Thu Jan 22 21:45:52 CST 2026","TestChangeRPage","test_changeR","",""
"","20706","test_production_textverify","Tests.test_items","Thu Jan 22 23:22:02 CST 2026","passed","Thu Jan 22 23:22:23 CST 2026","TestProductionPage","test_production","",""
"","18516","test_materialsubstitution_addsingle","Tests.test_material","Fri Jan 23 00:46:07 CST 2026","passed","Fri Jan 23 00:46:26 CST 2026","TestSMaterialSubstitutionPage","test_materialSubstitution","",""
